id_venta,producto,precio_unitario,cantidad,fecha_venta,categoria,venta_neta,mes,nombre_mes
2093,Smartphone,70.7,7,2024-08-03,Electrónica,494.90000000000003,8,August
2514,Tablet,79.99,10,2024-08-03,Electrónica,799.9,8,August
2563,Smartphone,90.19,1,2024-08-03,Electrónica,90.19,8,August
2737,Cámara digital,60.78,8,2024-08-03,Electrónica,486.24,8,August
264,Jarrón decorativo,53.14,5,2024-08-04,Decoración,265.7,8,August
372,Cuadro decorativo,124.83,6,2024-08-04,Decoración,748.98,8,August
748,Rincón de plantas,115.76,3,2024-08-04,Decoración,347.28000000000003,8,August
1013,Microondas,67.16,1,2024-08-04,Electrodomésticos,67.16,8,August
1019,Batidora,73.65,10,2024-08-04,Electrodomésticos,736.5,8,August
1438,Cafetera,111.47,8,2024-08-04,Electrodomésticos,891.76,8,August
1661,Freidora eléctrica,88.82,2,2024-08-04,Electrodomésticos,177.64,8,August
1775,Lavadora,114.48,6,2024-08-04,Electrodomésticos,686.88,8,August
2114,Tablet,64.99,3,2024-08-04,Electrónica,194.96999999999997,8,August
2336,Laptop,42.58,9,2024-08-04,Electrónica,383.21999999999997,8,August
2578,SmartWatch,26.11,7,2024-08-04,Electrónica,182.76999999999998,8,August
2620,Consola de videojuegos,51.74,7,2024-08-04,Electrónica,362.18,8,August
2717,Cámara digital,70.28,6,2024-08-04,Electrónica,421.68,8,August
2800,Consola de videojuegos,121.62,2,2024-08-04,Electrónica,243.24,8,August
1174,Aspiradora,69.14,8,2024-08-05,Electrodomésticos,553.12,8,August
1405,Lavadora,68.06,10,2024-08-05,Electrodomésticos,680.6,8,August
2042,Televisor,44.97,4,2024-08-05,Electrónica,179.88,8,August
2549,Proyector,69.11,11,2024-08-05,Electrónica,760.21,8,August
2729,Proyector,56.29,11,2024-08-05,Electrónica,619.1899999999999,8,August
2790,Consola de videojuegos,83.7,1,2024-08-05,Electrónica,83.7,8,August
1312,Microondas,118.1,10,2024-08-06,Electrodomésticos,1181.0,8,August
1419,Batidora,60.56,1,2024-08-06,Electrodomésticos,60.56,8,August
1500,Plancha de vapor,29.66,12,2024-08-06,Electrodomésticos,355.92,8,August
1683,Microondas,120.94,2,2024-08-06,Electrodomésticos,241.88,8,August
1757,Horno eléctrico,34.07,8,2024-08-06,Electrodomésticos,272.56,8,August
2299,Proyector,78.69,2,2024-08-06,Electrónica,157.38,8,August
843,Espejo decorativo,32.8,12,2024-08-07,Decoración,393.59999999999997,8,August
1017,Horno eléctrico,114.97,8,2024-08-07,Electrodomésticos,919.76,8,August
1284,Aspiradora,31.94,7,2024-08-07,Electrodomésticos,223.58,8,August
2249,Proyector,78.26,9,2024-08-07,Electrónica,704.34,8,August
2922,Televisor,115.66,12,2024-08-07,Electrónica,1387.92,8,August
1406,Secadora,113.35,8,2024-08-08,Electrodomésticos,906.8,8,August
1580,Plancha de vapor,103.76,7,2024-08-08,Electrodomésticos,726.32,8,August
1725,Lavadora,38.16,6,2024-08-08,Electrodomésticos,228.95999999999998,8,August
1922,Microondas,58.19,6,2024-08-08,Electrodomésticos,349.14,8,August
2815,Auriculares,117.07,12,2024-08-08,Electrónica,1404.84,8,August
2839,Proyector,41.28,12,2024-08-08,Electrónica,495.36,8,August
586,Cortinas,31.36,7,2024-08-09,Decoración,219.51999999999998,8,August
739,Candelabro,36.73,11,2024-08-09,Decoración,404.03,8,August
1202,Microondas,119.25,11,2024-08-09,Electrodomésticos,1311.75,8,August
1654,Aspiradora,83.9,1,2024-08-09,Electrodomésticos,83.9,8,August
1809,Batidora,42.42,4,2024-08-09,Electrodomésticos,169.68,8,August
2798,SmartWatch,56.58,12,2024-08-09,Electrónica,678.96,8,August
2989,Televisor,79.99,4,2024-08-09,Electrónica,319.96,8,August
295,Alfombra,38.83,10,2024-08-10,Decoración,388.29999999999995,8,August
1259,Batidora,71.83,12,2024-08-10,Electrodomésticos,861.96,8,August
2076,Laptop,111.86,2,2024-08-10,Electrónica,223.72,8,August
2078,SmartWatch,107.98,8,2024-08-10,Electrónica,863.84,8,August
2186,Laptop,55.27,5,2024-08-10,Electrónica,276.35,8,August
289,Candelabro,52.41,1,2024-08-11,Decoración,52.41,8,August
1289,Batidora,76.71,7,2024-08-11,Electrodomésticos,536.9699999999999,8,August
1695,Lavadora,50.81,2,2024-08-11,Electrodomésticos,101.62,8,August
2153,Smartphone,31.39,4,2024-08-11,Electrónica,125.56,8,August
2622,Televisor,109.28,8,2024-08-11,Electrónica,874.24,8,August
2665,Auriculares,120.36,2,2024-08-11,Electrónica,240.72,8,August
126,Cortinas,113.78,1,2024-08-12,Decoración,113.78,8,August
148,Rincón de plantas,105.27,6,2024-08-12,Decoración,631.62,8,August
246,Cortinas,57.72,7,2024-08-12,Decoración,404.03999999999996,8,August
700,Adorno de pared,41.59,1,2024-08-12,Decoración,41.59,8,August
938,Rincón de plantas,83.79,4,2024-08-12,Decoración,335.16,8,August
1678,Cafetera,66.74,11,2024-08-12,Electrodomésticos,734.14,8,August
1801,Freidora eléctrica,60.25,3,2024-08-12,Electrodomésticos,180.75,8,August
2139,Proyector,119.08,3,2024-08-12,Electrónica,357.24,8,August
2257,Cámara digital,55.52,2,2024-08-12,Electrónica,111.04,8,August
101,Lámpara de mesa,40.25,12,2024-08-13,Decoración,483.0,8,August
1299,Batidora,93.1,3,2024-08-13,Electrodomésticos,279.29999999999995,8,August
1514,Aspiradora,82.69,3,2024-08-13,Electrodomésticos,248.07,8,August
1589,Batidora,36.18,7,2024-08-13,Electrodomésticos,253.26,8,August
2016,Laptop,44.12,10,2024-08-13,Electrónica,441.2,8,August
2224,Tablet,68.29,3,2024-08-13,Electrónica,204.87,8,August
2894,Tablet,28.58,7,2024-08-13,Electrónica,200.06,8,August
207,Elementos de cerámica,84.02,3,2024-08-14,Decoración,252.06,8,August
1054,Aspiradora,86.59,2,2024-08-14,Electrodomésticos,173.18,8,August
1256,Secadora,29.77,7,2024-08-14,Electrodomésticos,208.39,8,August
1625,Lavadora,121.45,3,2024-08-14,Electrodomésticos,364.35,8,August
1957,Horno eléctrico,81.89,3,2024-08-14,Electrodomésticos,245.67000000000002,8,August
2072,Televisor,101.44,11,2024-08-14,Electrónica,1115.84,8,August
2260,Consola de videojuegos,88.37,4,2024-08-14,Electrónica,353.48,8,August
2407,Cámara digital,38.69,1,2024-08-14,Electrónica,38.69,8,August
2637,Cámara digital,64.62,10,2024-08-14,Electrónica,646.2,8,August
168,Rincón de plantas,115.04,9,2024-08-15,Decoración,1035.3600000000001,8,August
392,Cuadro decorativo,81.56,2,2024-08-15,Decoración,163.12,8,August
651,Lámpara de mesa,76.58,11,2024-08-15,Decoración,842.38,8,August
1421,Freidora eléctrica,78.39,6,2024-08-15,Electrodomésticos,470.34000000000003,8,August
1591,Freidora eléctrica,87.9,12,2024-08-15,Electrodomésticos,1054.8000000000002,8,August
1894,Aspiradora,55.65,5,2024-08-15,Electrodomésticos,278.25,8,August
2307,Cámara digital,50.6,6,2024-08-15,Electrónica,303.6,8,August
2967,Cámara digital,75.37,3,2024-08-15,Electrónica,226.11,8,August
170,Adorno de pared,36.04,11,2024-08-16,Decoración,396.44,8,August
469,Candelabro,105.2,10,2024-08-16,Decoración,1052.0,8,August
1105,Lavadora,116.72,4,2024-08-16,Electrodomésticos,466.88,8,August
2639,Proyector,27.45,4,2024-08-16,Electrónica,109.8,8,August
245,Alfombra,44.82,11,2024-08-17,Decoración,493.02,8,August
1950,Plancha de vapor,99.29,1,2024-08-17,Electrodomésticos,99.29,8,August
2395,Auriculares,74.82,11,2024-08-17,Electrónica,823.02,8,August
2564,Tablet,39.66,6,2024-08-17,Electrónica,237.95999999999998,8,August
2791,Parlantes Bluetooth,90.88,10,2024-08-17,Electrónica,908.8,8,August
2963,Smartphone,62.46,6,2024-08-17,Electrónica,374.76,8,August
744,Jarrón decorativo,95.38,7,2024-08-18,Decoración,667.66,8,August
1153,Microondas,111.78,5,2024-08-18,Electrodomésticos,558.9,8,August
1339,Batidora,105.41,1,2024-08-18,Electrodomésticos,105.41,8,August
2199,Proyector,67.25,3,2024-08-18,Electrónica,201.75,8,August
2229,Proyector,66.77,6,2024-08-18,Electrónica,400.62,8,August
2540,Consola de videojuegos,77.43,6,2024-08-18,Electrónica,464.58000000000004,8,August
271,Lámpara de mesa,107.31,2,2024-08-19,Decoración,214.62,8,August
429,Candelabro,104.11,5,2024-08-19,Decoración,520.55,8,August
647,Elementos de cerámica,49.52,3,2024-08-19,Decoración,148.56,8,August
689,Candelabro,116.57,3,2024-08-19,Decoración,349.71,8,August
115,Alfombra,54.17,6,2024-08-20,Decoración,325.02,8,August
133,Espejo decorativo,76.22,11,2024-08-20,Decoración,838.42,8,August
180,Adorno de pared,118.38,11,2024-08-20,Decoración,1302.1799999999998,8,August
274,Jarrón decorativo,72.43,3,2024-08-20,Decoración,217.29000000000002,8,August
540,Adorno de pared,110.5,3,2024-08-20,Decoración,331.5,8,August
611,Lámpara de mesa,44.94,7,2024-08-20,Decoración,314.58,8,August
638,Rincón de plantas,88.0,5,2024-08-20,Decoración,440.0,8,August
710,Adorno de pared,78.73,11,2024-08-20,Decoración,866.0300000000001,8,August
1609,Batidora,79.45,8,2024-08-20,Electrodomésticos,635.6,8,August
1688,Cafetera,112.14,3,2024-08-20,Electrodomésticos,336.42,8,August
2494,Tablet,94.1,1,2024-08-20,Electrónica,94.1,8,August
2537,Cámara digital,74.1,9,2024-08-20,Electrónica,666.9,8,August
2575,Auriculares,39.02,9,2024-08-20,Electrónica,351.18,8,August
2862,Televisor,62.63,8,2024-08-20,Electrónica,501.04,8,August
35,Alfombra,65.8,11,2024-08-21,Decoración,723.8,8,August
508,Rincón de plantas,36.76,2,2024-08-21,Decoración,73.52,8,August
940,Adorno de pared,67.34,4,2024-08-21,Decoración,269.36,8,August
1022,Microondas,56.15,5,2024-08-21,Electrodomésticos,280.75,8,August
1124,Aspiradora,92.55,4,2024-08-21,Electrodomésticos,370.2,8,August
1143,Microondas,52.36,7,2024-08-21,Electrodomésticos,366.52,8,August
1665,Lavadora,102.79,9,2024-08-21,Electrodomésticos,925.11,8,August
1693,Microondas,91.88,5,2024-08-21,Electrodomésticos,459.4,8,August
2021,Parlantes Bluetooth,82.26,2,2024-08-21,Electrónica,164.52,8,August
2160,Consola de videojuegos,92.56,3,2024-08-21,Electrónica,277.68,8,August
2338,SmartWatch,36.21,1,2024-08-21,Electrónica,36.21,8,August
203,Espejo decorativo,28.98,6,2024-08-22,Decoración,173.88,8,August
404,Jarrón decorativo,45.82,8,2024-08-22,Decoración,366.56,8,August
490,Adorno de pared,108.27,8,2024-08-22,Decoración,866.16,8,August
504,Jarrón decorativo,54.62,3,2024-08-22,Decoración,163.85999999999999,8,August
747,Elementos de cerámica,32.85,10,2024-08-22,Decoración,328.5,8,August
1060,Plancha de vapor,59.64,12,2024-08-22,Electrodomésticos,715.6800000000001,8,August
1467,Horno eléctrico,74.55,10,2024-08-22,Electrodomésticos,745.5,8,August
2156,Laptop,62.54,7,2024-08-22,Electrónica,437.78,8,August
2215,Auriculares,124.96,8,2024-08-22,Electrónica,999.68,8,August
2508,SmartWatch,63.29,3,2024-08-22,Electrónica,189.87,8,August
2517,Cámara digital,68.19,6,2024-08-22,Electrónica,409.14,8,August
2892,Televisor,76.02,9,2024-08-22,Electrónica,684.18,8,August
230,Adorno de pared,88.01,1,2024-08-23,Decoración,88.01,8,August
869,Candelabro,124.78,4,2024-08-23,Decoración,499.12,8,August
955,Alfombra,93.23,7,2024-08-23,Decoración,652.61,8,August
1039,Batidora,55.47,1,2024-08-23,Electrodomésticos,55.47,8,August
1635,Lavadora,99.24,7,2024-08-23,Electrodomésticos,694.68,8,August
1939,Batidora,74.11,10,2024-08-23,Electrodomésticos,741.1,8,August
2048,SmartWatch,53.91,2,2024-08-23,Electrónica,107.82,8,August
2241,Parlantes Bluetooth,48.93,8,2024-08-23,Electrónica,391.44,8,August
2535,Auriculares,95.54,11,2024-08-23,Electrónica,1050.94,8,August
412,Cuadro decorativo,67.79,9,2024-08-24,Decoración,610.11,8,August
450,Adorno de pared,79.85,6,2024-08-24,Decoración,479.09999999999997,8,August
604,Jarrón decorativo,124.57,11,2024-08-24,Decoración,1370.27,8,August
823,Espejo decorativo,99.07,6,2024-08-24,Decoración,594.42,8,August
1074,Aspiradora,31.76,8,2024-08-24,Electrodomésticos,254.08,8,August
1114,Aspiradora,86.38,10,2024-08-24,Electrodomésticos,863.8,8,August
2161,Parlantes Bluetooth,63.4,8,2024-08-24,Electrónica,507.2,8,August
2382,Televisor,94.9,4,2024-08-24,Electrónica,379.6,8,August
2648,SmartWatch,77.68,2,2024-08-24,Electrónica,155.36,8,August
2966,Laptop,69.21,2,2024-08-24,Electrónica,138.42,8,August
803,Espejo decorativo,91.66,1,2024-08-25,Decoración,91.66,8,August
1162,Microondas,63.69,11,2024-08-25,Electrodomésticos,700.5899999999999,8,August
1338,Cafetera,37.1,7,2024-08-25,Electrodomésticos,259.7,8,August
1935,Lavadora,109.94,2,2024-08-25,Electrodomésticos,219.88,8,August
1962,Microondas,93.59,6,2024-08-25,Electrodomésticos,561.54,8,August
2527,Cámara digital,60.1,7,2024-08-25,Electrónica,420.7,8,August
2681,Parlantes Bluetooth,91.54,12,2024-08-25,Electrónica,1098.48,8,August
675,Alfombra,64.25,10,2024-08-26,Decoración,642.5,8,August
807,Elementos de cerámica,52.14,9,2024-08-26,Decoración,469.26,8,August
866,Cortinas,100.33,8,2024-08-26,Decoración,802.64,8,August
1130,Plancha de vapor,81.76,11,2024-08-26,Electrodomésticos,899.36,8,August
1612,Microondas,54.26,5,2024-08-26,Electrodomésticos,271.3,8,August
2300,Consola de videojuegos,51.18,8,2024-08-26,Electrónica,409.44,8,August
2423,Smartphone,110.79,1,2024-08-26,Electrónica,110.79,8,August
2804,Tablet,90.14,11,2024-08-26,Electrónica,991.54,8,August
248,Rincón de plantas,81.89,4,2024-08-27,Decoración,327.56,8,August
789,Candelabro,44.07,5,2024-08-27,Decoración,220.35,8,August
1869,Batidora,46.9,7,2024-08-27,Electrodomésticos,328.3,8,August
2243,Smartphone,101.0,1,2024-08-27,Electrónica,101.0,8,August
2298,SmartWatch,51.84,1,2024-08-27,Electrónica,51.84,8,August
2539,Proyector,33.87,7,2024-08-27,Electrónica,237.08999999999997,8,August
2806,Laptop,124.86,5,2024-08-27,Electrónica,624.3,8,August
2928,SmartWatch,50.23,8,2024-08-27,Electrónica,401.84,8,August
11,Lámpara de mesa,82.36,12,2024-08-28,Decoración,988.3199999999999,8,August
397,Elementos de cerámica,40.29,2,2024-08-28,Decoración,80.58,8,August
480,Adorno de pared,117.68,10,2024-08-28,Decoración,1176.8000000000002,8,August
579,Lámpara de mesa,92.26,7,2024-08-28,Decoración,645.82,8,August
1342,Microondas,113.71,12,2024-08-28,Electrodomésticos,1364.52,8,August
1507,Horno eléctrico,68.25,5,2024-08-28,Electrodomésticos,341.25,8,August
1994,Aspiradora,109.08,7,2024-08-28,Electrodomésticos,763.56,8,August
2460,Consola de videojuegos,31.43,12,2024-08-28,Electrónica,377.15999999999997,8,August
2531,Parlantes Bluetooth,34.04,4,2024-08-28,Electrónica,136.16,8,August
302,Cuadro decorativo,80.71,11,2024-08-29,Decoración,887.81,8,August
551,Lámpara de mesa,67.16,6,2024-08-29,Decoración,402.96,8,August
1737,Horno eléctrico,67.71,7,2024-08-29,Electrodomésticos,473.96999999999997,8,August
2032,Televisor,50.36,12,2024-08-29,Electrónica,604.3199999999999,8,August
2142,Televisor,85.48,10,2024-08-29,Electrónica,854.8000000000001,8,August
2261,Parlantes Bluetooth,95.41,3,2024-08-29,Electrónica,286.23,8,August
279,Lámpara de mesa,28.85,4,2024-08-30,Decoración,115.4,8,August
484,Jarrón decorativo,80.57,6,2024-08-30,Decoración,483.41999999999996,8,August
723,Espejo decorativo,77.38,1,2024-08-30,Decoración,77.38,8,August
726,Cortinas,119.16,6,2024-08-30,Decoración,714.96,8,August
1035,Lavadora,75.44,2,2024-08-30,Electrodomésticos,150.88,8,August
1341,Freidora eléctrica,38.42,1,2024-08-30,Electrodomésticos,38.42,8,August
1472,Microondas,74.36,10,2024-08-30,Electrodomésticos,743.6,8,August
1863,Microondas,88.86,9,2024-08-30,Electrodomésticos,799.74,8,August
1960,Plancha de vapor,109.54,12,2024-08-30,Electrodomésticos,1314.48,8,August
2655,Auriculares,56.28,9,2024-08-30,Electrónica,506.52,8,August
193,Espejo decorativo,121.37,6,2024-08-31,Decoración,728.22,8,August
325,Alfombra,84.56,3,2024-08-31,Decoración,253.68,8,August
444,Jarrón decorativo,36.35,5,2024-08-31,Decoración,181.75,8,August
847,Elementos de cerámica,69.36,1,2024-08-31,Decoración,69.36,8,August
922,Cuadro decorativo,45.81,7,2024-08-31,Decoración,320.67,8,August
1026,Secadora,121.19,10,2024-08-31,Electrodomésticos,1211.9,8,August
1282,Microondas,39.87,10,2024-08-31,Electrodomésticos,398.7,8,August
1523,Microondas,91.78,10,2024-08-31,Electrodomésticos,917.8,8,August
2361,Parlantes Bluetooth,112.56,8,2024-08-31,Electrónica,900.48,8,August
2642,Televisor,98.01,5,2024-08-31,Electrónica,490.05,8,August
280,Adorno de pared,29.81,9,2024-09-01,Decoración,268.28999999999996,9,September
487,Elementos de cerámica,30.94,5,2024-09-01,Decoración,154.70000000000002,9,September
732,Cuadro decorativo,84.51,9,2024-09-01,Decoración,760.59,9,September
921,Lámpara de mesa,82.78,4,2024-09-01,Decoración,331.12,9,September
1218,Cafetera,38.45,9,2024-09-01,Electrodomésticos,346.05,9,September
1684,Aspiradora,58.65,2,2024-09-01,Electrodomésticos,117.3,9,September
2015,Auriculares,87.91,5,2024-09-01,Electrónica,439.54999999999995,9,September
2313,Smartphone,103.95,1,2024-09-01,Electrónica,103.95,9,September
2464,Tablet,69.17,9,2024-09-01,Electrónica,622.53,9,September
78,Rincón de plantas,92.57,5,2024-09-02,Decoración,462.84999999999997,9,September
2534,Tablet,38.12,5,2024-09-02,Electrónica,190.6,9,September
2599,Proyector,78.72,6,2024-09-02,Electrónica,472.32,9,September
2630,Consola de videojuegos,79.88,1,2024-09-02,Electrónica,79.88,9,September
2654,Tablet,47.46,12,2024-09-02,Electrónica,569.52,9,September
2751,Parlantes Bluetooth,70.38,8,2024-09-02,Electrónica,563.04,9,September
2779,Proyector,121.82,8,2024-09-02,Electrónica,974.56,9,September
447,Elementos de cerámica,88.98,1,2024-09-03,Decoración,88.98,9,September
644,Jarrón decorativo,72.73,2,2024-09-03,Decoración,145.46,9,September
2049,Proyector,80.4,7,2024-09-03,Electrónica,562.8000000000001,9,September
2195,Auriculares,122.51,11,2024-09-03,Electrónica,1347.6100000000001,9,September
2796,Laptop,58.48,6,2024-09-03,Electrónica,350.88,9,September
2969,Proyector,26.99,2,2024-09-03,Electrónica,53.98,9,September
2760,Consola de videojuegos,78.13,7,2024-09-04,Electrónica,546.91,9,September
664,Jarrón decorativo,100.66,6,2024-09-05,Decoración,603.96,9,September
1149,Batidora,34.05,8,2024-09-05,Electrodomésticos,272.4,9,September
1207,Horno eléctrico,39.34,3,2024-09-05,Electrodomésticos,118.02000000000001,9,September
1285,Lavadora,103.55,5,2024-09-05,Electrodomésticos,517.75,9,September
1861,Freidora eléctrica,110.19,7,2024-09-05,Electrodomésticos,771.3299999999999,9,September
2219,Proyector,65.3,5,2024-09-05,Electrónica,326.5,9,September
2434,Tablet,28.32,9,2024-09-05,Electrónica,254.88,9,September
2936,Laptop,124.04,3,2024-09-05,Electrónica,372.12,9,September
176,Cortinas,56.9,6,2024-09-06,Decoración,341.4,9,September
216,Cortinas,124.97,6,2024-09-06,Decoración,749.8199999999999,9,September
467,Elementos de cerámica,120.79,12,2024-09-06,Decoración,1449.48,9,September
515,Alfombra,34.54,10,2024-09-06,Decoración,345.4,9,September
665,Alfombra,60.18,7,2024-09-06,Decoración,421.26,9,September
1255,Lavadora,27.12,7,2024-09-06,Electrodomésticos,189.84,9,September
1760,Plancha de vapor,60.45,6,2024-09-06,Electrodomésticos,362.70000000000005,9,September
1895,Lavadora,30.3,9,2024-09-06,Electrodomésticos,272.7,9,September
2405,Auriculares,109.22,8,2024-09-06,Electrónica,873.76,9,September
2453,Smartphone,116.35,6,2024-09-06,Electrónica,698.0999999999999,9,September
2616,Laptop,79.05,4,2024-09-06,Electrónica,316.2,9,September
2644,Tablet,80.89,8,2024-09-06,Electrónica,647.12,9,September
2702,Televisor,32.05,6,2024-09-06,Electrónica,192.29999999999998,9,September
99,Lámpara de mesa,51.99,6,2024-09-07,Decoración,311.94,9,September
519,Lámpara de mesa,70.62,3,2024-09-07,Decoración,211.86,9,September
593,Espejo decorativo,54.7,6,2024-09-07,Decoración,328.20000000000005,9,September
607,Elementos de cerámica,52.8,4,2024-09-07,Decoración,211.2,9,September
1171,Freidora eléctrica,47.85,9,2024-09-07,Electrodomésticos,430.65000000000003,9,September
1383,Microondas,91.39,6,2024-09-07,Electrodomésticos,548.34,9,September
2716,Laptop,28.73,3,2024-09-07,Electrónica,86.19,9,September
1184,Aspiradora,69.85,3,2024-09-08,Electrodomésticos,209.54999999999998,9,September
1399,Batidora,110.91,8,2024-09-08,Electrodomésticos,887.28,9,September
1440,Plancha de vapor,118.21,7,2024-09-08,Electrodomésticos,827.4699999999999,9,September
1486,Secadora,90.49,5,2024-09-08,Electrodomésticos,452.45,9,September
2181,Parlantes Bluetooth,56.03,12,2024-09-08,Electrónica,672.36,9,September
2193,Smartphone,55.63,3,2024-09-08,Electrónica,166.89000000000001,9,September
2205,Auriculares,70.24,6,2024-09-08,Electrónica,421.43999999999994,9,September
2360,Consola de videojuegos,43.59,7,2024-09-08,Electrónica,305.13,9,September
2723,Smartphone,119.21,11,2024-09-08,Electrónica,1311.31,9,September
118,Rincón de plantas,107.62,6,2024-09-09,Decoración,645.72,9,September
399,Lámpara de mesa,35.92,10,2024-09-09,Decoración,359.20000000000005,9,September
